statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-05-23,2026-05-23,CARD / UPI - SHOPPING,4131.26,0.0,3399.39,DEBIT,DISCRETIONARY,REF00301SHP,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-05-26,2026-05-26,ATM CASH WITHDRAWAL,1344.18,0.0,2055.21,DEBIT,CASH_WITHDRAWAL,REF00301ATM,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-02,2026-06-02,ICICI Bank SALARY CREDIT,0.0,32421.65,34476.86,CREDIT,SALARY,REF00302SAL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-05,2026-06-05,RENT / HOUSEHOLD PAYMENT,10803.86,0.0,23673.0,DEBIT,HOUSING,REF00302RNT,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-07,2026-06-07,LOAN EMI PAYMENT,10783.18,0.0,12889.82,DEBIT,LOAN_EMI,REF00302EMI,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-12,2026-06-12,UTILITY BILL PAYMENT,2813.16,0.0,10076.66,DEBIT,UTILITIES,REF00302UTL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-16,2026-06-16,UPI - GROCERIES,6648.28,0.0,3428.38,DEBIT,GROCERIES,REF00302GRC,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-20,2026-06-20,UPI - TRANSPORT,3149.6,0.0,278.78,DEBIT,TRANSPORT,REF00302TRN,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-23,2026-06-23,CARD / UPI - SHOPPING,5239.18,0.0,-4960.4,DEBIT,DISCRETIONARY,REF00302SHP,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-26,2026-06-26,ATM CASH WITHDRAWAL,1306.04,0.0,-6266.44,DEBIT,CASH_WITHDRAWAL,REF00302ATM,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-06-28,2026-06-28,NEFT DEBIT - LARGE TRANSFER,19430.74,0.0,-25697.18,DEBIT,LARGE_DEBIT,REF00302LDB,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-02,2026-07-02,ICICI Bank SALARY CREDIT,0.0,32022.05,6324.87,CREDIT,SALARY,REF00303SAL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,10701.83,0.0,-4376.96,DEBIT,HOUSING,REF00303RNT,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,11090.33,0.0,-15467.29,DEBIT,LOAN_EMI,REF00303EMI,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,2873.92,0.0,-18341.22,DEBIT,UTILITIES,REF00303UTL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,6518.81,0.0,-24860.02,DEBIT,GROCERIES,REF00303GRC,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,3126.55,0.0,-27986.58,DEBIT,TRANSPORT,REF00303TRN,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,3543.64,0.0,-31530.22,DEBIT,DISCRETIONARY,REF00303SHP,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,2455.77,0.0,-33985.99,DEBIT,CASH_WITHDRAWAL,REF00303ATM,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,ICICI Bank SALARY CREDIT,0.0,32528.23,-1457.76,CREDIT,SALARY,REF00304SAL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,10098.72,0.0,-11556.48,DEBIT,HOUSING,REF00304RNT,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,10945.48,0.0,-22501.96,DEBIT,LOAN_EMI,REF00304EMI,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,3372.58,0.0,-25874.54,DEBIT,UTILITIES,REF00304UTL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,6081.22,0.0,-31955.76,DEBIT,GROCERIES,REF00304GRC,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,3122.28,0.0,-35078.04,DEBIT,TRANSPORT,REF00304TRN,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,3552.55,0.0,-38630.59,DEBIT,DISCRETIONARY,REF00304SHP,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,1830.53,0.0,-40461.12,DEBIT,CASH_WITHDRAWAL,REF00304ATM,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,ICICI Bank SALARY CREDIT,0.0,31372.47,-9088.65,CREDIT,SALARY,REF00305SAL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-05,2026-09-05,RENT / HOUSEHOLD PAYMENT,10680.98,0.0,-19769.64,DEBIT,HOUSING,REF00305RNT,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-07,2026-09-07,LOAN EMI PAYMENT,10932.99,0.0,-30702.62,DEBIT,LOAN_EMI,REF00305EMI,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-12,2026-09-12,UTILITY BILL PAYMENT,2335.7,0.0,-33038.33,DEBIT,UTILITIES,REF00305UTL,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-16,2026-09-16,UPI - GROCERIES,6893.28,0.0,-39931.61,DEBIT,GROCERIES,REF00305GRC,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-20,2026-09-20,UPI - TRANSPORT,2658.99,0.0,-42590.59,DEBIT,TRANSPORT,REF00305TRN,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-23,2026-09-23,CARD / UPI - SHOPPING,5744.88,0.0,-48335.48,DEBIT,DISCRETIONARY,REF00305SHP,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-26,2026-09-26,ATM CASH WITHDRAWAL,1712.03,0.0,-50047.5,DEBIT,CASH_WITHDRAWAL,REF00305ATM,Aachal Murty,8100 3390 7575,003,REJECT
BS-003-2026,ICICI Bank,SYN00320261002,2026-04-01,2026-09-30,True,2026-09-28,2026-09-28,NEFT DEBIT - LARGE TRANSFER,19280.8,0.0,-69328.3,DEBIT,LARGE_DEBIT,REF00305LDB,Aachal Murty,8100 3390 7575,003,REJECT
