statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,8207.36,0.0,-24475.69,DEBIT,HOUSING,REF00603RNT,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,8931.9,0.0,-33407.59,DEBIT,LOAN_EMI,REF00603EMI,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,2658.78,0.0,-36066.37,DEBIT,UTILITIES,REF00603UTL,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,5266.41,0.0,-41332.78,DEBIT,GROCERIES,REF00603GRC,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,2670.03,0.0,-44002.82,DEBIT,TRANSPORT,REF00603TRN,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,4712.12,0.0,-48714.94,DEBIT,DISCRETIONARY,REF00603SHP,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,1843.86,0.0,-50558.8,DEBIT,CASH_WITHDRAWAL,REF00603ATM,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,SBI SALARY CREDIT,0.0,27931.08,-22627.72,CREDIT,SALARY,REF00604SAL,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,8277.53,0.0,-30905.25,DEBIT,HOUSING,REF00604RNT,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,9020.8,0.0,-39926.04,DEBIT,LOAN_EMI,REF00604EMI,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,2845.61,0.0,-42771.65,DEBIT,UTILITIES,REF00604UTL,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,6404.59,0.0,-49176.24,DEBIT,GROCERIES,REF00604GRC,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,2129.02,0.0,-51305.26,DEBIT,TRANSPORT,REF00604TRN,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,4461.85,0.0,-55767.11,DEBIT,DISCRETIONARY,REF00604SHP,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,2199.8,0.0,-57966.91,DEBIT,CASH_WITHDRAWAL,REF00604ATM,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,SBI SALARY CREDIT,0.0,27582.73,-30384.18,CREDIT,SALARY,REF00605SAL,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-05,2026-09-05,RENT / HOUSEHOLD PAYMENT,9677.7,0.0,-40061.88,DEBIT,HOUSING,REF00605RNT,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-07,2026-09-07,LOAN EMI PAYMENT,8880.67,0.0,-48942.55,DEBIT,LOAN_EMI,REF00605EMI,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-12,2026-09-12,UTILITY BILL PAYMENT,2715.74,0.0,-51658.29,DEBIT,UTILITIES,REF00605UTL,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-16,2026-09-16,UPI - GROCERIES,5227.04,0.0,-56885.33,DEBIT,GROCERIES,REF00605GRC,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-20,2026-09-20,UPI - TRANSPORT,2436.54,0.0,-59321.86,DEBIT,TRANSPORT,REF00605TRN,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-23,2026-09-23,CARD / UPI - SHOPPING,4432.65,0.0,-63754.52,DEBIT,DISCRETIONARY,REF00605SHP,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-26,2026-09-26,ATM CASH WITHDRAWAL,2364.71,0.0,-66119.23,DEBIT,CASH_WITHDRAWAL,REF00605ATM,Brijesh Dhingra,1003 3076 6617,006,REJECT
BS-006-2026,SBI,SYN00620261005,2026-04-01,2026-09-30,True,2026-09-28,2026-09-28,NEFT DEBIT - LARGE TRANSFER,25855.99,0.0,-91975.21,DEBIT,LARGE_DEBIT,REF00605LDB,Brijesh Dhingra,1003 3076 6617,006,REJECT
