statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-02,2026-06-02,Axis Bank SALARY CREDIT,0.0,35060.13,22785.79,CREDIT,SALARY,REF00902SAL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-05,2026-06-05,RENT / HOUSEHOLD PAYMENT,11797.9,0.0,10987.9,DEBIT,HOUSING,REF00902RNT,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-07,2026-06-07,LOAN EMI PAYMENT,9819.03,0.0,1168.87,DEBIT,LOAN_EMI,REF00902EMI,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-12,2026-06-12,UTILITY BILL PAYMENT,3306.19,0.0,-2137.32,DEBIT,UTILITIES,REF00902UTL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-16,2026-06-16,UPI - GROCERIES,7805.31,0.0,-9942.64,DEBIT,GROCERIES,REF00902GRC,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-20,2026-06-20,UPI - TRANSPORT,2594.76,0.0,-12537.4,DEBIT,TRANSPORT,REF00902TRN,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-23,2026-06-23,CARD / UPI - SHOPPING,5188.07,0.0,-17725.47,DEBIT,DISCRETIONARY,REF00902SHP,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-26,2026-06-26,ATM CASH WITHDRAWAL,1604.23,0.0,-19329.7,DEBIT,CASH_WITHDRAWAL,REF00902ATM,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-06-28,2026-06-28,NEFT DEBIT - LARGE TRANSFER,19727.75,0.0,-39057.45,DEBIT,LARGE_DEBIT,REF00902LDB,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-02,2026-07-02,Axis Bank SALARY CREDIT,0.0,33346.78,-5710.67,CREDIT,SALARY,REF00903SAL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,12846.27,0.0,-18556.94,DEBIT,HOUSING,REF00903RNT,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,10041.97,0.0,-28598.91,DEBIT,LOAN_EMI,REF00903EMI,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,4172.73,0.0,-32771.65,DEBIT,UTILITIES,REF00903UTL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,6587.81,0.0,-39359.46,DEBIT,GROCERIES,REF00903GRC,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,2740.03,0.0,-42099.49,DEBIT,TRANSPORT,REF00903TRN,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,4594.55,0.0,-46694.04,DEBIT,DISCRETIONARY,REF00903SHP,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,2067.3,0.0,-48761.34,DEBIT,CASH_WITHDRAWAL,REF00903ATM,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,Axis Bank SALARY CREDIT,0.0,34227.13,-14534.21,CREDIT,SALARY,REF00904SAL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,12489.91,0.0,-27024.12,DEBIT,HOUSING,REF00904RNT,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,9904.45,0.0,-36928.57,DEBIT,LOAN_EMI,REF00904EMI,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,3115.27,0.0,-40043.84,DEBIT,UTILITIES,REF00904UTL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,6831.22,0.0,-46875.06,DEBIT,GROCERIES,REF00904GRC,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,2388.89,0.0,-49263.95,DEBIT,TRANSPORT,REF00904TRN,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,5808.81,0.0,-55072.76,DEBIT,DISCRETIONARY,REF00904SHP,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,2107.59,0.0,-57180.35,DEBIT,CASH_WITHDRAWAL,REF00904ATM,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,Axis Bank SALARY CREDIT,0.0,36278.1,-20902.25,CREDIT,SALARY,REF00905SAL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-05,2026-09-05,RENT / HOUSEHOLD PAYMENT,11504.71,0.0,-32406.96,DEBIT,HOUSING,REF00905RNT,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-07,2026-09-07,LOAN EMI PAYMENT,9914.38,0.0,-42321.34,DEBIT,LOAN_EMI,REF00905EMI,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-12,2026-09-12,UTILITY BILL PAYMENT,3234.59,0.0,-45555.93,DEBIT,UTILITIES,REF00905UTL,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-16,2026-09-16,UPI - GROCERIES,8390.66,0.0,-53946.58,DEBIT,GROCERIES,REF00905GRC,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-20,2026-09-20,UPI - TRANSPORT,2634.76,0.0,-56581.34,DEBIT,TRANSPORT,REF00905TRN,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-23,2026-09-23,CARD / UPI - SHOPPING,4267.94,0.0,-60849.28,DEBIT,DISCRETIONARY,REF00905SHP,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-26,2026-09-26,ATM CASH WITHDRAWAL,1485.05,0.0,-62334.34,DEBIT,CASH_WITHDRAWAL,REF00905ATM,Simon Jani,1663 0494 0323,009,REJECT
BS-009-2026,Axis Bank,SYN00920261008,2026-04-01,2026-09-30,True,2026-09-28,2026-09-28,NEFT DEBIT - LARGE TRANSFER,23971.78,0.0,-86306.12,DEBIT,LARGE_DEBIT,REF00905LDB,Simon Jani,1663 0494 0323,009,REJECT
