statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-05,2026-05-05,RENT / HOUSEHOLD PAYMENT,9110.14,0.0,155711.97,DEBIT,HOUSING,REF00101RNT,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-07,2026-05-07,LOAN EMI PAYMENT,8015.47,0.0,147696.5,DEBIT,LOAN_EMI,REF00101EMI,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-09,2026-05-09,UPI CREDIT - OTHER INCOME,0.0,3909.95,164822.11,CREDIT,OTHER_INCOME,REF00101OTH,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-12,2026-05-12,UTILITY BILL PAYMENT,3471.55,0.0,144224.95,DEBIT,UTILITIES,REF00101UTL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-16,2026-05-16,UPI - GROCERIES,6670.01,0.0,137554.95,DEBIT,GROCERIES,REF00101GRC,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-20,2026-05-20,UPI - TRANSPORT,2898.11,0.0,134656.83,DEBIT,TRANSPORT,REF00101TRN,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-23,2026-05-23,CARD / UPI - SHOPPING,4661.26,0.0,129995.57,DEBIT,DISCRETIONARY,REF00101SHP,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-05-26,2026-05-26,ATM CASH WITHDRAWAL,1819.94,0.0,128175.63,DEBIT,CASH_WITHDRAWAL,REF00101ATM,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-02,2026-06-02,SBI SALARY CREDIT,0.0,71589.52,199765.16,CREDIT,SALARY,REF00102SAL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-05,2026-06-05,RENT / HOUSEHOLD PAYMENT,11063.32,0.0,192095.77,DEBIT,HOUSING,REF00102RNT,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-07,2026-06-07,LOAN EMI PAYMENT,7973.51,0.0,184122.25,DEBIT,LOAN_EMI,REF00102EMI,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-09,2026-06-09,UPI CREDIT - OTHER INCOME,0.0,3393.93,203159.09,CREDIT,OTHER_INCOME,REF00102OTH,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-12,2026-06-12,UTILITY BILL PAYMENT,2795.58,0.0,181326.68,DEBIT,UTILITIES,REF00102UTL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-16,2026-06-16,UPI - GROCERIES,5892.16,0.0,175434.51,DEBIT,GROCERIES,REF00102GRC,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-20,2026-06-20,UPI - TRANSPORT,2609.31,0.0,172825.2,DEBIT,TRANSPORT,REF00102TRN,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-23,2026-06-23,CARD / UPI - SHOPPING,4377.3,0.0,168447.9,DEBIT,DISCRETIONARY,REF00102SHP,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-06-26,2026-06-26,ATM CASH WITHDRAWAL,2334.85,0.0,166113.06,DEBIT,CASH_WITHDRAWAL,REF00102ATM,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-02,2026-07-02,SBI SALARY CREDIT,0.0,72633.67,238746.72,CREDIT,SALARY,REF00103SAL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,10576.41,0.0,229822.19,DEBIT,HOUSING,REF00103RNT,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,7898.27,0.0,221923.92,DEBIT,LOAN_EMI,REF00103EMI,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-09,2026-07-09,UPI CREDIT - OTHER INCOME,0.0,1651.87,240398.6,CREDIT,OTHER_INCOME,REF00103OTH,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,3283.71,0.0,218640.21,DEBIT,UTILITIES,REF00103UTL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,7390.27,0.0,211249.94,DEBIT,GROCERIES,REF00103GRC,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,2536.66,0.0,208713.28,DEBIT,TRANSPORT,REF00103TRN,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,4016.05,0.0,204697.22,DEBIT,DISCRETIONARY,REF00103SHP,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,1837.11,0.0,202860.11,DEBIT,CASH_WITHDRAWAL,REF00103ATM,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,SBI SALARY CREDIT,0.0,70474.45,273334.56,CREDIT,SALARY,REF00104SAL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,9977.81,0.0,265074.5,DEBIT,HOUSING,REF00104RNT,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,8071.88,0.0,257002.62,DEBIT,LOAN_EMI,REF00104EMI,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-09,2026-08-09,UPI CREDIT - OTHER INCOME,0.0,1717.75,275052.31,CREDIT,OTHER_INCOME,REF00104OTH,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,2531.66,0.0,254470.96,DEBIT,UTILITIES,REF00104UTL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,6109.7,0.0,248361.26,DEBIT,GROCERIES,REF00104GRC,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,2217.7,0.0,246143.56,DEBIT,TRANSPORT,REF00104TRN,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,5480.63,0.0,240662.94,DEBIT,DISCRETIONARY,REF00104SHP,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,2429.38,0.0,238233.56,DEBIT,CASH_WITHDRAWAL,REF00104ATM,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,SBI SALARY CREDIT,0.0,71539.04,309772.6,CREDIT,SALARY,REF00105SAL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-05,2026-09-05,RENT / HOUSEHOLD PAYMENT,10302.81,0.0,303003.37,DEBIT,HOUSING,REF00105RNT,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-07,2026-09-07,LOAN EMI PAYMENT,8030.21,0.0,294973.16,DEBIT,LOAN_EMI,REF00105EMI,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-09,2026-09-09,UPI CREDIT - OTHER INCOME,0.0,3533.58,313306.18,CREDIT,OTHER_INCOME,REF00105OTH,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-12,2026-09-12,UTILITY BILL PAYMENT,2911.85,0.0,292061.31,DEBIT,UTILITIES,REF00105UTL,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-16,2026-09-16,UPI - GROCERIES,7458.22,0.0,284603.09,DEBIT,GROCERIES,REF00105GRC,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-20,2026-09-20,UPI - TRANSPORT,2307.81,0.0,282295.27,DEBIT,TRANSPORT,REF00105TRN,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-23,2026-09-23,CARD / UPI - SHOPPING,4377.1,0.0,277918.17,DEBIT,DISCRETIONARY,REF00105SHP,Udyati Seth,8778 9328 7920,001,ACCEPT
BS-001-2026,SBI,SYN00120261000,2026-04-01,2026-09-30,True,2026-09-26,2026-09-26,ATM CASH WITHDRAWAL,2529.22,0.0,275388.96,DEBIT,CASH_WITHDRAWAL,REF00105ATM,Udyati Seth,8778 9328 7920,001,ACCEPT
