statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-06-16,2026-06-16,UPI - GROCERIES,10214.33,0.0,237886.56,DEBIT,GROCERIES,REF00702GRC,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-06-20,2026-06-20,UPI - TRANSPORT,3194.87,0.0,234691.69,DEBIT,TRANSPORT,REF00702TRN,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-06-23,2026-06-23,CARD / UPI - SHOPPING,7891.87,0.0,226799.82,DEBIT,DISCRETIONARY,REF00702SHP,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-06-26,2026-06-26,ATM CASH WITHDRAWAL,3609.79,0.0,223190.04,DEBIT,CASH_WITHDRAWAL,REF00702ATM,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-02,2026-07-02,HDFC Bank SALARY CREDIT,0.0,92487.26,315677.3,CREDIT,SALARY,REF00703SAL,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,12993.02,0.0,306639.33,DEBIT,HOUSING,REF00703RNT,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,14908.55,0.0,291730.78,DEBIT,LOAN_EMI,REF00703EMI,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-09,2026-07-09,UPI CREDIT - OTHER INCOME,0.0,3955.05,319632.35,CREDIT,OTHER_INCOME,REF00703OTH,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,4439.61,0.0,287291.18,DEBIT,UTILITIES,REF00703UTL,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,9015.35,0.0,278275.82,DEBIT,GROCERIES,REF00703GRC,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,4648.0,0.0,273627.82,DEBIT,TRANSPORT,REF00703TRN,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,6142.65,0.0,267485.18,DEBIT,DISCRETIONARY,REF00703SHP,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,1939.33,0.0,265545.85,DEBIT,CASH_WITHDRAWAL,REF00703ATM,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,HDFC Bank SALARY CREDIT,0.0,89093.35,354639.19,CREDIT,SALARY,REF00704SAL,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,13351.98,0.0,345700.07,DEBIT,HOUSING,REF00704RNT,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,15065.66,0.0,330634.41,DEBIT,LOAN_EMI,REF00704EMI,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-09,2026-08-09,UPI CREDIT - OTHER INCOME,0.0,4412.85,359052.05,CREDIT,OTHER_INCOME,REF00704OTH,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,4123.36,0.0,326511.05,DEBIT,UTILITIES,REF00704UTL,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,8304.39,0.0,318206.66,DEBIT,GROCERIES,REF00704GRC,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,4551.65,0.0,313655.01,DEBIT,TRANSPORT,REF00704TRN,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,6432.45,0.0,307222.56,DEBIT,DISCRETIONARY,REF00704SHP,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,1771.9,0.0,305450.66,DEBIT,CASH_WITHDRAWAL,REF00704ATM,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,HDFC Bank SALARY CREDIT,0.0,98033.59,403484.25,CREDIT,SALARY,REF00705SAL,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-05,2026-09-05,RENT / HOUSEHOLD PAYMENT,14781.83,0.0,391603.56,DEBIT,HOUSING,REF00705RNT,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-07,2026-09-07,LOAN EMI PAYMENT,15164.83,0.0,376438.73,DEBIT,LOAN_EMI,REF00705EMI,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-09,2026-09-09,UPI CREDIT - OTHER INCOME,0.0,2901.15,406385.4,CREDIT,OTHER_INCOME,REF00705OTH,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-12,2026-09-12,UTILITY BILL PAYMENT,5084.45,0.0,371354.28,DEBIT,UTILITIES,REF00705UTL,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-16,2026-09-16,UPI - GROCERIES,10330.71,0.0,361023.57,DEBIT,GROCERIES,REF00705GRC,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-20,2026-09-20,UPI - TRANSPORT,3710.31,0.0,357313.26,DEBIT,TRANSPORT,REF00705TRN,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-23,2026-09-23,CARD / UPI - SHOPPING,7309.33,0.0,350003.93,DEBIT,DISCRETIONARY,REF00705SHP,Joshua Sule,4514 5061 2316,007,ACCEPT
BS-007-2026,HDFC Bank,SYN00720261006,2026-04-01,2026-09-30,True,2026-09-26,2026-09-26,ATM CASH WITHDRAWAL,2926.35,0.0,347077.58,DEBIT,CASH_WITHDRAWAL,REF00705ATM,Joshua Sule,4514 5061 2316,007,ACCEPT
