statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-05,2026-05-05,RENT / HOUSEHOLD PAYMENT,14523.42,0.0,187355.72,DEBIT,HOUSING,REF00401RNT,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-07,2026-05-07,LOAN EMI PAYMENT,11974.69,0.0,175381.03,DEBIT,LOAN_EMI,REF00401EMI,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-09,2026-05-09,UPI CREDIT - OTHER INCOME,0.0,3160.63,201879.14,CREDIT,OTHER_INCOME,REF00401OTH,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-12,2026-05-12,UTILITY BILL PAYMENT,3261.24,0.0,172119.79,DEBIT,UTILITIES,REF00401UTL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-16,2026-05-16,UPI - GROCERIES,7077.35,0.0,165042.45,DEBIT,GROCERIES,REF00401GRC,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-20,2026-05-20,UPI - TRANSPORT,2752.18,0.0,162290.27,DEBIT,TRANSPORT,REF00401TRN,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-23,2026-05-23,CARD / UPI - SHOPPING,5734.04,0.0,156556.23,DEBIT,DISCRETIONARY,REF00401SHP,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-05-26,2026-05-26,ATM CASH WITHDRAWAL,2894.88,0.0,153661.35,DEBIT,CASH_WITHDRAWAL,REF00401ATM,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-02,2026-06-02,Axis Bank SALARY CREDIT,0.0,82491.46,236152.81,CREDIT,SALARY,REF00402SAL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-05,2026-06-05,RENT / HOUSEHOLD PAYMENT,13898.21,0.0,224238.69,DEBIT,HOUSING,REF00402RNT,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-07,2026-06-07,LOAN EMI PAYMENT,12099.11,0.0,212139.58,DEBIT,LOAN_EMI,REF00402EMI,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-09,2026-06-09,UPI CREDIT - OTHER INCOME,0.0,1984.09,238136.9,CREDIT,OTHER_INCOME,REF00402OTH,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-12,2026-06-12,UTILITY BILL PAYMENT,3295.44,0.0,208844.14,DEBIT,UTILITIES,REF00402UTL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-16,2026-06-16,UPI - GROCERIES,8840.1,0.0,200004.04,DEBIT,GROCERIES,REF00402GRC,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-20,2026-06-20,UPI - TRANSPORT,3147.28,0.0,196856.76,DEBIT,TRANSPORT,REF00402TRN,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-23,2026-06-23,CARD / UPI - SHOPPING,5802.55,0.0,191054.21,DEBIT,DISCRETIONARY,REF00402SHP,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-06-26,2026-06-26,ATM CASH WITHDRAWAL,2354.22,0.0,188699.99,DEBIT,CASH_WITHDRAWAL,REF00402ATM,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-02,2026-07-02,Axis Bank SALARY CREDIT,0.0,85283.36,273983.36,CREDIT,SALARY,REF00403SAL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,12176.99,0.0,265819.23,DEBIT,HOUSING,REF00403RNT,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,12223.2,0.0,253596.03,DEBIT,LOAN_EMI,REF00403EMI,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-09,2026-07-09,UPI CREDIT - OTHER INCOME,0.0,4012.86,277996.22,CREDIT,OTHER_INCOME,REF00403OTH,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,4878.62,0.0,248717.4,DEBIT,UTILITIES,REF00403UTL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,9702.97,0.0,239014.44,DEBIT,GROCERIES,REF00403GRC,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,3088.44,0.0,235925.99,DEBIT,TRANSPORT,REF00403TRN,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,5993.18,0.0,229932.81,DEBIT,DISCRETIONARY,REF00403SHP,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,2790.21,0.0,227142.6,DEBIT,CASH_WITHDRAWAL,REF00403ATM,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,Axis Bank SALARY CREDIT,0.0,86766.32,313908.92,CREDIT,SALARY,REF00404SAL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,14278.49,0.0,303447.64,DEBIT,HOUSING,REF00404RNT,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,12110.2,0.0,291337.44,DEBIT,LOAN_EMI,REF00404EMI,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-09,2026-08-09,UPI CREDIT - OTHER INCOME,0.0,3817.21,317726.13,CREDIT,OTHER_INCOME,REF00404OTH,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,4308.64,0.0,287028.8,DEBIT,UTILITIES,REF00404UTL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,7460.44,0.0,279568.35,DEBIT,GROCERIES,REF00404GRC,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,3629.8,0.0,275938.56,DEBIT,TRANSPORT,REF00404TRN,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,5366.62,0.0,270571.93,DEBIT,DISCRETIONARY,REF00404SHP,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,2290.33,0.0,268281.6,DEBIT,CASH_WITHDRAWAL,REF00404ATM,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,Axis Bank SALARY CREDIT,0.0,86591.54,354873.14,CREDIT,SALARY,REF00405SAL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-05,2026-09-05,RENT / HOUSEHOLD PAYMENT,13831.03,0.0,342606.69,DEBIT,HOUSING,REF00405RNT,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-07,2026-09-07,LOAN EMI PAYMENT,12071.73,0.0,330534.97,DEBIT,LOAN_EMI,REF00405EMI,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-09,2026-09-09,UPI CREDIT - OTHER INCOME,0.0,1564.58,356437.72,CREDIT,OTHER_INCOME,REF00405OTH,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-12,2026-09-12,UTILITY BILL PAYMENT,3806.74,0.0,326728.23,DEBIT,UTILITIES,REF00405UTL,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-16,2026-09-16,UPI - GROCERIES,7223.8,0.0,319504.43,DEBIT,GROCERIES,REF00405GRC,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-20,2026-09-20,UPI - TRANSPORT,2780.93,0.0,316723.5,DEBIT,TRANSPORT,REF00405TRN,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-23,2026-09-23,CARD / UPI - SHOPPING,5522.72,0.0,311200.77,DEBIT,DISCRETIONARY,REF00405SHP,Oni Bora,8347 0174 6818,004,ACCEPT
BS-004-2026,Axis Bank,SYN00420261003,2026-04-01,2026-09-30,True,2026-09-26,2026-09-26,ATM CASH WITHDRAWAL,1881.63,0.0,309319.14,DEBIT,CASH_WITHDRAWAL,REF00405ATM,Oni Bora,8347 0174 6818,004,ACCEPT
